职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据分析工程师（五险一金、双休）,1万-1.6万,杭州-余杭,3-5年,本科,运营数据分析,山东华科信息技术有限公司,http://jobs.zhaopin.com/CC293762780J40461928602.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析师,150-200/天,杭州-钱塘,无经验,学历不限,Python、R语言、Java、SQL、SPSS、SAS、MATLAB、Eviews,杭州拓端数据科技有限公司,http://jobs.zhaopin.com/CC428769630J40418906601.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析师(J11206),面议,杭州-钱塘,3-5年,本科,SQL、Python、商业数据分析、运营数据分析、销售数据分析、财务数据分析、行业分析、消费者洞察分析、供应链板块经营指标分析,九阳股份有限公司,http://jobs.zhaopin.com/CC157249010J40525034101.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析实习生,150-200/天,杭州-余杭,无经验,本科,SPSS、Sql,杭州安步汽车科技集团有限公司,http://jobs.zhaopin.com/CC297213180J40476863813.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析应用岗,2万-2.5万,杭州-上城,1-3年,本科,Sql,浙江高速物流有限公司,http://jobs.zhaopin.com/CC342905480J40512556609.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
中国移动正式员工-数据分析师,1.5万-3万,杭州-上城,3-5年,本科,数据治理、Sql、Python、R语言,浙江外服人力资源服务有限公司,http://jobs.zhaopin.com/CC559618430J40499156002.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据开发,1万-1.8万,杭州-上城,3-5年,本科,ETL,上海申量智能技术有限公司,http://jobs.zhaopin.com/CCL1258340940J40482148804.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析/数据开发/数据挖掘,1.5万-3万 · 14薪,杭州-滨江,经验不限,本科,Python、C++、Java、Hadoop,外企德科,http://jobs.zhaopin.com/CC138117190J40506311405.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
成本数据分析员,8千-1.2万,杭州-钱塘,1-3年,本科,SPSS、Python、SQL,广州伯安数据服务有限公司,http://jobs.zhaopin.com/CCL1411640230J40470837808.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
保险数据开发 双休,2.3万-2.5万,杭州-拱墅,5-10年,本科,数据建模、数据架构、数据治理、Python、Java、Scala、Hadoop、Spark、DATAWORKS、阿里云数据、保险,纬创软件,http://jobs.zhaopin.com/CC120817710J40537258101.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
菜鸟-总部经营分析-杭州,1.8万-2.6万 · 16薪,杭州-余杭,1-3年,大专,经营管理、经营分析,浙江菜鸟传橙网络技术有限公司,http://jobs.zhaopin.com/CCL1286383580J40592000915.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析师（移动项目）,6千-8千,杭州-西湖,1-3年,大专,Python、Sql,河南中杭信息科技有限公司,http://jobs.zhaopin.com/CCL1359078390J40444900806.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据专员,8千-1.3万,杭州-上城,经验不限,本科,SQL、Power BI、Tableau、商业数据分析、金融数据分析、销售数据分析,江西兴峰洋信息科技有限公司,http://jobs.zhaopin.com/CCL1464267660J40441895711.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
