职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据开发工程师,1万-2万,杭州-拱墅,3-5年,本科,ETL开发,润和软件,http://jobs.zhaopin.com/CC171774410J40541227114.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据运营,9千-1.6万 · 13薪,杭州-西湖,1-3年,本科,BI平台建设、数据监控、行业数据分析,思特奇,http://jobs.zhaopin.com/CC120747250J40478886011.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据运营,8千-1.3万,杭州-萧山,1-3年,本科,数据分析,浙江美牛生态科技有限公司,http://jobs.zhaopin.com/CCL1463346400J40484816402.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
机务数据岗,5千-7千 · 13薪,杭州-富阳,经验不限,学历不限,,京东集团,http://jobs.zhaopin.com/CC192921310J40514882709.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据分析员,6千-1万,杭州-余杭,1-3年,大专,Python,浙江诺为科技集团有限公司,http://jobs.zhaopin.com/CCL1461890890J40483473002.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据分析,1万-1.5万,杭州-上城,1-3年,本科,Power BI,上海晨钦信息科技服务有限公司,http://jobs.zhaopin.com/CCL1343356340J40492561612.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
大数据平台开发与运维工程师,1万-2万,杭州,1-3年,本科,数据运维,浙江省公众信息产业有限公司,http://jobs.zhaopin.com/CC147451160J40424318911.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据开发工程师（阿里体系）,1.8万-2.3万,杭州-滨江,3-5年,本科,ETL开发、数仓开发、Kafka、DATAWORKS、阿里云,上海兴岩信息科技有限公司,http://jobs.zhaopin.com/CC334558030J40492479914.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
SFE专员 (MJ000996),1万-1.5万,杭州-滨江,3-5年,本科,销售数据分析,诺辉健康,http://jobs.zhaopin.com/CC331964330J40441809312.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据开发工程师,1.8万-3.5万,杭州-上城,3-5年,本科,Hadoop、Spark、Hive,开源证券,http://jobs.zhaopin.com/CC155904420J40453190316.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
大数据开发工程师（急招/一轮面试）,1.7万-2.3万,杭州-拱墅,3-5年,学历不限,Hadoop、保险,纬创软件,http://jobs.zhaopin.com/CC120817710J40542488001.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据分析实习生,150-200/天,杭州-余杭,无经验,本科,SPSS、Sql,杭州安步汽车科技集团有限公司,http://jobs.zhaopin.com/CC297213180J40476863813.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据分析师,8千-1.5万,杭州,经验不限,大专,Python、SQL、商业数据分析、Power BI、Tableau,东莞市黄沙电子科技有限公司,http://jobs.zhaopin.com/CC217802330J40424452710.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据分析工程师（五险一金、双休）,1万-1.6万,杭州-余杭,3-5年,本科,运营数据分析,山东华科信息技术有限公司,http://jobs.zhaopin.com/CC293762780J40461928602.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
数据分析师(J11206),面议,杭州-钱塘,3-5年,本科,SQL、Python、商业数据分析、运营数据分析、销售数据分析、财务数据分析、行业分析、消费者洞察分析、供应链板块经营指标分析,九阳股份有限公司,http://jobs.zhaopin.com/CC157249010J40525034101.htm?refcode=4019&srccode=401901&preactionid=e48692f9-3a30-4991-93c8-eaa2af50e004
