职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据处理（地理信息）,8千-1.2万,杭州,3-5年,本科,GIS、遥感、arcgis,臻善科技,http://jobs.zhaopin.com/CC502424920J40233762708.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据开发（有银行经验）,1.5万-2万,杭州-萧山,5-10年,本科,Hadoop、银行,北京青钱信息技术有限公司,http://jobs.zhaopin.com/CC337626410J40504172710.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据分析师,6千-1.2万,杭州-拱墅,经验不限,本科,数据分析、SQL、MySQL,浙江天平会计师事务所(特殊普通合伙),http://jobs.zhaopin.com/CC603642830J40169195410.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据助理/数据分析员（双休，可培养）,9千-1.5万,杭州-拱墅,1-3年,本科,,杭州新鼎汇信息技术有限公司,http://jobs.zhaopin.com/CCL1476613970J40501850205.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据开发工程师,1.3万-1.8万,杭州-滨江,3-5年,本科,阿里云大数据,山东智和创信息技术有限公司,http://jobs.zhaopin.com/CC461476710J40486069804.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
大数据开发工程师,1.5万-2.5万,杭州-滨江,5-10年,本科,Flink、Elasticsearch、Kafka,迪普科技,http://jobs.zhaopin.com/CC237981410J40467825813.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
大数据开发（有银行经验皆可）,1.5万-1.9万,杭州-萧山,5-10年,本科,银行经验,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40489926706.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据开发工程师,1.4万-2万,杭州-萧山,5-10年,本科,数据集市、数仓开发、ETL开发、报表开发、Java、Python、Shell、Hadoop、Hive、DB2、EAST5.0,长亮科技,http://jobs.zhaopin.com/CC120564550J40471697104.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
高级大数据开发工程师,1.5万-3万 · 13薪,杭州-滨江,3-5年,本科,大数据开发、数据分析、Hadoop、Spark、Elasticsearch,迪普科技,http://jobs.zhaopin.com/CC237981410J40228272813.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据分析主管,8千-1.5万,杭州-上城,1-3年,本科,,杭州亿普科技有限公司,http://jobs.zhaopin.com/CC140348690J40532737512.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据分析师,1万-1.5万,杭州-上城,1-3年,本科,SQL、BI、SPSS、Python,杭州君远健康科技有限公司,http://jobs.zhaopin.com/CC309285280J40156725005.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
大数据工程师,1.5万-1.8万,杭州-萧山,5-10年,本科,数仓开发,天阳科技,http://jobs.zhaopin.com/CC120408370J40520860408.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据分析应用岗,2万-2.5万,杭州-上城,1-3年,本科,Sql,浙江高速物流有限公司,http://jobs.zhaopin.com/CC342905480J40512556609.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据建模工程师,1.4万-1.5万 · 13薪,杭州-萧山,3-5年,本科,数据建模、数据平台、数仓开发、Python,维恩贝特科技有限公司,http://jobs.zhaopin.com/CC272648910J40521568308.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据工程师,1.3万-2.6万,杭州-临平,5-10年,硕士,数仓开发、PostgreSQL、MySQL、数据平台、数据PIPELINE,重庆爱永星辰标准医药服务有限公司,http://jobs.zhaopin.com/CC848313620J40476536109.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
电商BI数据分析-中高级多边形战士【观远数据】,1.5万-3万,杭州-余杭,3-5年,本科,SQL、数据分析/挖掘经验、电商/零售行业、泛零售、鞋服、餐饮行业、电商方向候选人BASE杭州总部,深圳南区人瑞人力资源服务有限公司,http://jobs.zhaopin.com/CCL1289361510J40495844101.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
文员岗,面议,杭州-钱塘,无经验,高中,电商数据运营,北京三快在线科技有限公司,http://jobs.zhaopin.com/CC383625320J40501086109.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
大数据开发工程师,1.4万-1.9万 · 13薪,杭州-滨江,3-5年,本科,Hadoop、帆软报表开发,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40527995607.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
数据运营,8千-1.5万 · 14薪,杭州-萧山,经验不限,本科,,江西兴峰洋信息科技有限公司,http://jobs.zhaopin.com/CCL1464267660J40480915611.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
客服中心运营专员（数据分析）(A24156),9千-1.2万,杭州-滨江,3-5年,本科,数据监控,海亮集团,http://jobs.zhaopin.com/CC240203710J40480335211.htm?refcode=4019&srccode=401901&preactionid=93cc29e4-0506-4a44-a553-1b709b4ccb0c
