职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
高级数据开发工程师,1.8万-2万,杭州-萧山,5-10年,本科,数仓开发,金锐软件技术(杭州)有限公司,http://jobs.zhaopin.com/CCL1241563750J40491958811.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
开发团队技术小组长,1.8万-3.5万,杭州-滨江,经验不限,本科,Python、Django,浙江天垂科技有限公司,http://jobs.zhaopin.com/CC466235480J40492365711.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
研发工程师,8千-1.2万,杭州-余杭,3-5年,本科,Python web框架、Python并发框架、Python可视化库、Python爬虫框架、嵌入式开发、MySQL,浙江凯弛电子科技有限公司,http://jobs.zhaopin.com/CC202817180J40010846301.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
数据开发工程师（银行项目）,1.5万-1.9万,杭州-萧山,5-10年,本科,数仓开发、ETL开发、数据治理、Hadoop、Hive、Flink、银行、金融,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40557609414.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
机器人少儿编程教学主管,1万-1.5万,杭州-钱塘,1-3年,本科,Python、EV3编程、Scratch、教学管理、授课老师、线下教育,杭州幻码教育科技有限公司,http://jobs.zhaopin.com/CC817222120J40486726406.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
软件开发工程师,8千-1.4万,杭州-余杭,1-3年,本科,,浙江竞高信息技术有限公司,http://jobs.zhaopin.com/CCL1460231900J40393642407.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
数据开发工程师,1.5万-3万 · 13薪,杭州,3-5年,本科,DBA、数据分析、数据处理、阿里云,杭州诚品科技有限公司,http://jobs.zhaopin.com/CC199434211J00391079106.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
分布式系统开发工程师(平台类),1万-2万,杭州-滨江,3-5年,本科,分布式、Python,浙江宇视科技有限公司,http://jobs.zhaopin.com/CC451534410J40503284814.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
资深 杭州数据开发 (flink数据开发（汽车AI团队）) AI面试,2万-2.2万,杭州-滨江,5-10年,本科,数据治理、数据挖掘、数据建模、Python、Java、C++、Flink、Hadoop、Spark,上海正诺信息科技有限公司,http://jobs.zhaopin.com/CC682919930J40527234407.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
"大数据开发(浙商银行，统本,银行/财务/资产负债经验)",1.4万-1.6万,杭州-萧山,5-10年,本科,ETL、数据建模、银行,北京青钱信息技术有限公司,http://jobs.zhaopin.com/CC337626410J40510896910.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
机器人少儿编程教学主管,1万-1.5万,杭州-拱墅,1-3年,本科,Python、EV3编程、Scratch、教学管理、授课老师、线下教育,杭州幻码教育科技有限公司,http://jobs.zhaopin.com/CC817222120J40486726306.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
大数据开发-外派福建宁德（宁德时代）,1.3万-1.4万 · 13薪,杭州-滨江,5-10年,本科,Hadoop、Flink、Spark,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40488348416.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
高级大数据开发工程师,1.7万-1.8万,杭州-萧山,5-10年,本科,Java、有过财务数据集市、公司客户集市、监管报送数据集市建设经验者优先、零售客户集市、反洗钱、懂EAST5.0或者1104报送,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40547422414.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
大数据开发工程师,1.6万-2万,杭州-上城,5-10年,本科,数据建模、Scala、Hadoop、Spark,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40496100606.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
数据开发,1.1万-1.7万,杭州-滨江,3-5年,本科,Java、MySQL、Redis、DATAWORKS、阿里云大数据,山东华科信息技术有限公司,http://jobs.zhaopin.com/CC293762780J40483717802.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
量化IT工程师,2.5万-3万 · 16薪,杭州-上城,经验不限,硕士,C++、Python,上海拾贝能信私募基金管理合伙企业(有限合伙),http://jobs.zhaopin.com/CCL1477424650J40494841516.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
scratch编程讲师,9千-1.3万,杭州-拱墅,1-3年,本科,SCRATCH编程、信息技术、少儿编程、普通话标准、教育心理学,杭州幻码教育科技有限公司,http://jobs.zhaopin.com/CC817222120J00348768205.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
数据开发工程师,1.1万-1.5万,杭州-滨江,3-5年,本科,数据治理、数据挖掘、ETL开发、数仓开发、Java,山东华科信息技术有限公司,http://jobs.zhaopin.com/CC293762780J40486851502.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
编程教师（杭州-双休-六险一金）,1万-1.5万,杭州-拱墅,1-3年,本科,C/C++、Python、Java、授课老师、线下教育,新东方教育科技集团有限公司,http://jobs.zhaopin.com/CC120002360J40305837202.htm?refcode=4019&srccode=401901&preactionid=ace60364-b456-4b41-9529-256440172869
