职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据采集组长,6千-7千,杭州-滨江,1年以下,大专,数据采集图片拍摄采集方向,杭州蓝聘网络技术有限公司,http://jobs.zhaopin.com/CCL1319002470J40446153410.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
产品经理（大健康）,2万-2.5万 · 13薪,杭州-余杭,3-5年,本科,英语、市场调研、数据分析、用户研究、产品规划、产品团队管理、TO B、TO G,浙江普罗亭健康科技有限公司,http://jobs.zhaopin.com/CC328261680J40331327605.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
销售数据综合管理岗,6千-7千,杭州-上城,1-3年,大专,excel,味斯美食品科技(安吉)有限公司,http://jobs.zhaopin.com/CCL1320852120J40488204804.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
数据采集组长,6千-7千,杭州-滨江,1年以下,大专,数据采集图片拍摄采集方向,杭州蓝聘网络技术有限公司,http://jobs.zhaopin.com/CCL1319002470J40446153010.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
电商库存管理专员,5千-8千 · 13薪,杭州-滨江,1-3年,本科,Python、SQL、订补货管理、库存计划、数据分析与处理、需求预测、供应链管理,朴朴超市,http://jobs.zhaopin.com/CC408522280J40515041010.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
产品运营（SaaS）,8千-1万,杭州-滨江,1-3年,大专,B端用户、SAAS、工具类产品、数据分析、数据产品,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40498803006.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
产品助理,4千-5千,杭州-拱墅,1-3年,大专,内容产品、市场调研、需求分析、产品设计、用户研究、用户增长、数据分析,河南禾胜合食品有限公司,http://jobs.zhaopin.com/CC328314730J40432411210.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
期现策略研究员（黑色金属）,1万-1.5万 · 13薪,杭州-拱墅,1-3年,本科,期货数据分析、经济分析、行业分析、金融业、政策分析、风险分析、期权数据分析、证券数据分析,杭州宇旸供应链管理有限公司,http://jobs.zhaopin.com/CCL1402288250J40444494216.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
医学专员,面议,杭州-拱墅,经验不限,硕士,英语,杭州中美华东制药有限公司,http://jobs.zhaopin.com/CC198426925J00269135805.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
运营支持-音乐方向-五险一金-双休,5千-8千,杭州-余杭,经验不限,大专,数据分析,合肥聘鸥网络科技有限公司,http://jobs.zhaopin.com/CCL1309982890J40481592414.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
市场国内采购（外包）,6千-9千,杭州-西湖,1-3年,本科,商务采购、非媒体采购、供应商寻源、数据分析,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40496710116.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
2024届-本科-统计程序员-南京,7千-8千,杭州-滨江,经验不限,本科,统计程序员、程序员、数据分析,康龙化成,http://jobs.zhaopin.com/CC120543470J40575060315.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
NLP 数据挖掘/算法工程师,1.6万-2.2万,杭州-滨江,经验不限,硕士,,山东智和创信息技术有限公司,http://jobs.zhaopin.com/CC461476710J40479684204.htm?refcode=4019&srccode=401901&preactionid=c33d7690-3e6d-48f2-934c-cc9d3143358e
