职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据分析工程师 (MJ007807),1.8万-2.3万 · 14薪,杭州-滨江,5-10年,本科,SQL、Oracle Hyperion,正泰安能数字能源(浙江)股份有限公司,http://jobs.zhaopin.com/CC603456930J40467729016.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
GIS开发工程师（应届）,8千-1.2万,杭州-拱墅,经验不限,本科,C#,浙江中海达空间信息技术有限公司,http://jobs.zhaopin.com/CC292276580J40459206404.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据分析工程师/数据产品经理,1万-1.5万,杭州-滨江,3-5年,本科,Visio、Axure、XMind、大数据、数据模型、产品交互设计,山东智和创信息技术有限公司,http://jobs.zhaopin.com/CC461476710J40475198004.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
综合数据管理专员,4千-7千,杭州-上城,1-3年,本科,经营数据分析、市场数据分析,华彬快速消费品投资管理有限公司,http://jobs.zhaopin.com/CC392465730J40533475001.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据清洗,4千-6千,杭州-滨江,经验不限,大专,数据清洗,杭州蓝聘网络技术有限公司,http://jobs.zhaopin.com/CCL1319002470J40452274010.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
资深 杭州数据开发 (flink数据开发（汽车AI团队）) AI面试,2万-2.2万,杭州-滨江,5-10年,本科,数据治理、数据挖掘、数据建模、Python、Java、C++、Flink、Hadoop、Spark,上海正诺信息科技有限公司,http://jobs.zhaopin.com/CC682919930J40527234407.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
高级数据开发工程师,1.8万-2万,杭州-萧山,5-10年,本科,数仓开发,金锐软件技术(杭州)有限公司,http://jobs.zhaopin.com/CCL1241563750J40491958811.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据分析师,150-200/天,杭州-上城,无经验,本科,Python、MATLAB、Stata、机器学习、深度学习、金融数据分析,杭州弈宸私募基金管理有限公司,http://jobs.zhaopin.com/CC484336530J40496446116.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据产品经理(滨江区+线上面试）,1.3万-1.6万,杭州-滨江,3-5年,本科,数仓开发、数据建模、数据产品经理、SQL Server、需求分析、产品BA,博彦科技,http://jobs.zhaopin.com/CC000163970J40480689203.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
大数据开发-外派福建宁德（宁德时代）,1.3万-1.4万 · 13薪,杭州-滨江,5-10年,本科,Hadoop、Flink、Spark,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40488348416.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
"大数据开发(浙商银行，统本,银行/财务/资产负债经验)",1.4万-1.6万,杭州-萧山,5-10年,本科,ETL、数据建模、银行,北京青钱信息技术有限公司,http://jobs.zhaopin.com/CC337626410J40510896910.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据开发工程师,1.5万-3万 · 13薪,杭州,3-5年,本科,DBA、数据分析、数据处理、阿里云,杭州诚品科技有限公司,http://jobs.zhaopin.com/CC199434211J00391079106.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
人工智能（博士）,3万-5.5万,杭州-拱墅,5-10年,博士,数据分析、自然语言处理、数据挖掘、Java、Python、SQL、C语言、机器视觉、Caffe、mindspore,杭州客原网络科技集团有限公司,http://jobs.zhaopin.com/CCL1477245810J40474237413.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据清洗,4千-6千,杭州-滨江,经验不限,大专,数据清洗,杭州蓝聘网络技术有限公司,http://jobs.zhaopin.com/CCL1319002470J40452275110.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
高级大数据开发工程师,1.7万-1.8万,杭州-萧山,5-10年,本科,Java、有过财务数据集市、公司客户集市、监管报送数据集市建设经验者优先、零售客户集市、反洗钱、懂EAST5.0或者1104报送,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40547422414.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
GIS数据工程师,7千-1万,杭州-西湖,1-3年,本科,数据处理、GIS、双休,浙江联潮科技有限公司,http://jobs.zhaopin.com/CCL1235017380J40509399009.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
数据清洗,4千-6千,杭州-滨江,经验不限,大专,数据清洗,杭州蓝聘网络技术有限公司,http://jobs.zhaopin.com/CCL1319002470J40452275010.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
大数据开发工程师,1.6万-2万,杭州-上城,5-10年,本科,数据建模、Scala、Hadoop、Spark,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40496100606.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
webGIS开发工程师,1万-1.5万 · 13薪,杭州-滨江,1-3年,本科,MapBox GL、WebGL,浙江同川工程技术有限公司,http://jobs.zhaopin.com/CCL1246538490J40387627310.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
webGIS开发工程师,1.4万-2.5万,杭州,1-3年,本科,GIS、arcgis,臻善科技,http://jobs.zhaopin.com/CC502424920J40311598408.htm?refcode=4019&srccode=401901&preactionid=d2087881-c24e-4fd6-b5ca-36bf00505b3d
