职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据工程师,1万-1.5万,杭州-拱墅,3-5年,大专,SQL、DATAWORKS、保险行业,阿尔泰克,http://jobs.zhaopin.com/CC140418100J40495183602.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发（滨江区）,1.4万-1.6万,杭州-滨江,经验不限,大专,ETL开发、数仓开发、数据建模、报表开发、实时数仓、Hadoop、Hive、Spark、Flink、SQL、数据开发,博彦科技,http://jobs.zhaopin.com/CC000163970J40471880103.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
Java大数据开发工程师（可接受21届/双休）,1万-1.7万,杭州-滨江,1-3年,本科,Java、Spark、Hadoop、Hive、Flink、Kafka,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40439991516.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发（汽车行业 ）,1.5万-2.5万,杭州-滨江,3-5年,本科,Flink、Shell、ETL,中安润微科技上海,http://jobs.zhaopin.com/CCL1476042980J40515170710.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发工程师-初中高级,1.1万-2万,杭州-拱墅,1-3年,本科,数仓开发,凯美瑞德(苏州)信息科技股份有限公司,http://jobs.zhaopin.com/CC615984520J40449619116.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
中级数据开发【数据建模/线上面试/金融项目】,1.3万-1.9万,杭州-萧山,3-5年,本科,数仓开发、数据建模、Hadoop、Yarn、MySQL、Oracle、信贷反欺诈、风控票据,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40554790414.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发,1万-1.8万,杭州-上城,3-5年,本科,ETL,上海申量智能技术有限公司,http://jobs.zhaopin.com/CCL1258340940J40482148804.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
大数据开发工程师,1.5万-3万 · 14薪,杭州-滨江,经验不限,本科,数据治理、数据挖掘、Java、Python、Scala、Shell、Flink、Hadoop,外企德科,http://jobs.zhaopin.com/CC138117190J40409245405.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
大数据开发工程师,1.5万-2.5万,杭州-西湖,3-5年,本科,SQL、Hadoop、数据平台、Java、Shell、Spark、Flink,杭州中港科技有限公司,http://jobs.zhaopin.com/CC660549420J40219268905.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发工程师,1万-1.8万,杭州-上城,3-5年,本科,ETL,上海天正软件有限公司,http://jobs.zhaopin.com/CC565947520J40489230011.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发工程师,1.8万-3.5万,杭州-上城,3-5年,本科,Hadoop、Spark、Hive,开源证券,http://jobs.zhaopin.com/CC155904420J40453190316.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发工程师,9千-1.5万 · 14薪,杭州-滨江,1-3年,本科,数据仓库、数据库、数据处理、报表开发、ETL开发,杭州麦宝科技有限公司,http://jobs.zhaopin.com/CC420385880J40267156601.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
工控安全大数据开发工程师,1.5万-3万,杭州-滨江,3-5年,本科,Hadoop、Spark、Hbase,迪普科技,http://jobs.zhaopin.com/CC237981413J00442233906.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
大数据开发（flink经验）,1万-1.5万,杭州-滨江,3-5年,本科,Flink、SPRING BOOT编程、大数据开发,博彦科技,http://jobs.zhaopin.com/CC000163970J40513370803.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发(中华保险),1.2万-1.6万,杭州-拱墅,3-5年,本科,数仓开发、数据集市、ETL开发、财险,北京青蓝致远科技有限公司,http://jobs.zhaopin.com/CC700010280J40457977210.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
报表开发工程师,1.4万-1.6万,杭州-上城,1-3年,本科,报表开发、SQL、ETL、FineReport、BI,上海吉信科光电信息技术有限公司,http://jobs.zhaopin.com/CC494109230J40205742813.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
【实习生】大数据开发工程师,120-150/天,杭州-滨江,无经验,本科,数据开发,华诺科技,http://jobs.zhaopin.com/CC143699670J40483467103.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
大数据开发工程师,1.4万-1.9万 · 13薪,杭州-滨江,3-5年,本科,Hadoop、帆软报表开发,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40527995607.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
"数据开发（熟悉银行,金融）",1.3万-2万,杭州-萧山,3-5年,本科,银行,北京青钱信息技术有限公司,http://jobs.zhaopin.com/CC337626410J40504227310.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
数据开发工程师（阿里体系）,1.8万-2.3万,杭州-滨江,3-5年,本科,ETL开发、数仓开发、Kafka、DATAWORKS、阿里云,上海兴岩信息科技有限公司,http://jobs.zhaopin.com/CC334558030J40492479914.htm?refcode=4019&srccode=401901&preactionid=3dda4bd7-3feb-46b4-a521-8a2fe2c404cd
